167.6069621209717,246.34641174438477
169.45773901036026,245.8740539510517
170.64975149641043,244.2911577019797
171.757131741362,242.6198213232799
172.80934444836944,240.91232459854103
173.82276822590677,239.2000119432486
174.834685603306,237.455421988482
175.8324121751597,235.72451028801714
176.83046342810724,233.99968515224006
177.84104576832604,232.27308231383103
178.86769859386706,230.54939869638554
179.90301477266004,228.8494096899998
180.9622378393932,227.15512587229566
182.04459548826188,225.47440899887945
183.15563890060423,223.80460926564777
184.2881396814985,222.16157699896632
185.45494039305416,220.53139077049406
186.6487642869387,218.9287599333442
187.87647250094656,217.3484550848318
189.13797502242056,215.7946669882393
190.43307843326033,214.27126965930717
191.77016790695694,212.77233806673212
193.1318257908966,211.32025595560228
194.53526756567817,209.89919644479573
195.9809427482877,208.51238606588362
197.46925089328687,207.1629110281953
198.97977289748263,205.87095476932618
200.5428824238174,204.61275599418443
202.13767816291417,203.40788922107538
203.763241500179,202.25800778864362
205.44227321643274,201.1494273869485
207.13929996277272,200.10691762103386
208.8772825816751,199.11673981818575
210.65619101157995,198.18072719824687
212.4491958212327,197.31299304223268
214.26761140255803,196.50706536714586
216.13840302063096,195.7523077044732
218.0043279636866,195.07132378107437
219.90641520224972,194.44771598427099
221.8290176751492,193.8866631959114
223.77060296650944,193.38774413941564
225.7134761776964,192.9537184945612
227.68788022430945,192.576741314349
229.65953818844127,192.26216228404218
231.64290249509813,192.00562869145392
233.63627610080573,191.80600177940346
235.61987465360994,191.66308006142276
237.62769931903037,191.57292414202
239.62148727002403,191.5357007793044
241.61753307147004,191.54879123540192
243.6140558157982,191.61054405426822
245.6292064318004,191.72054698257074
247.62167070275737,191.87483951463147
249.60921839738882,192.0723930025945
250.1403053909378,193.8160153185887
250.42121645119437,195.79387855981648
250.6567539488012,197.79597561488075
250.84209683984523,199.77994025728296
250.98036331262608,201.76866587485472
251.07184998139584,203.7632995625016
251.1168534604066,205.764988415129
251.11567036391034,207.77487952764238
251.06936289569876,209.7718756008818
250.97845543803518,211.77912637023186
250.8458501751176,213.76399880581246
250.67066949141736,215.76091510155837
250.45722329536855,217.736747392076
250.20315553998472,219.72624078112125
249.91233799920613,221.70727428529258
249.58639252399377,223.68029960037168
249.2269078037166,225.64570785648098
248.83543986800638,227.60383155890415
248.41083305982863,229.56689583864724
247.9597299921386,231.51132988329573
247.47803040693972,233.46131514135257
246.97315198102376,235.39274756063807
246.4436052416387,237.31775134837002
245.89076037620367,239.23634638317284
245.31595826124766,241.1485068698128
244.71644761520523,243.06693110898112
244.10145597417224,244.96609942769345
243.46393552795303,246.87152934147886
242.8137914089707,248.75710684199117
242.1479773427697,250.63550048546062
241.4627233070523,252.5198792819536
240.763789475208,254.39679012224536
240.05230799016462,256.2659075766978
239.32938540299864,258.1268749244361
238.59051076260363,259.9933064654932
237.84777168809347,261.83693095055094
237.08496867946764,263.6997503311459
236.3203604890204,265.53886031121067
235.54300027452126,267.38251082052034
234.7597663056756,269.21589891767707
233.96513662312032,271.0533876758909
233.16624749044234,272.87983521210106
232.35051096015118,274.72507465854153
231.53868782246508,276.54337395688555
230.71802475899284,278.36468810136705
229.88899809010647,280.18886260324143
229.0520767175805,282.0157312038588
228.2151270687708,283.82912929852773
227.37897445882714,285.6283908641042
226.52912798402642,287.44544238046035
225.67342641195168,289.2640855944053
224.82018496467884,291.0674719626177
223.9621704922193,292.8716715200172
223.09979252881715,294.67644069620417
222.23345398703475,296.48152723278247
221.363551236721,298.2866704887529
220.4913139947389,300.0799654824219
219.59711255387774,301.87776714601694
218.70025315902294,303.64603758944827
217.77993923638581,305.4305282315548
216.8512569488282,307.2052579019478
215.91967874634264,308.9630686801338
214.96799160413198,310.73868470773357
214.0217196623002,312.48649619622415
213.0617448559266,314.2436524556525
212.0903747545761,316.00705960809466
211.12203206417084,317.751828122406
210.14703273877896,319.49660139674154
209.1672998691495,321.23882417997015
208.18465529605015,322.97608319043627
207.19430653627805,324.7175315343566
206.20423876199743,326.44976629071095
205.20934376824067,328.18232802784263
204.20416477035903,329.92513531667794
203.2033429832393,331.6532727578344
202.20139981643294,333.37671805435485
201.19259940324568,335.10569912035163
200.1848592074334,336.82699369679386
199.1723159140125,338.55095349962585
198.15594676139415,340.276185557959
197.1367289879895,342.00129690090466
196.11563983220967,343.724894557574
195.0936565324658,345.4455855570784
194.07175632716897,347.16197692852927
193.05091645473047,348.87267570103785
192.0181766591852,350.5995703828713
190.98854859268448,352.31773303601665
189.9630502067777,354.02571265644207
188.9289508593633,355.7448954893145
187.90119898936786,357.4506171004339
186.8673046268993,359.1638022010101
185.82869280273218,360.8822406389665
